time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.21687032785023047,0.12188254900170074,11.462640135346122,0.020215714558180053,0.04072939111223661,0.0,-0.46881092039758815,0.2557195519818823,2.561564673044432,-0.022396959939372182,-0.07679525770929724,0.0,450.6520698695858,449.3178263900427,448.0528606000846,449.2978771564219
1.2600000000000007,-0.24584570606416017,0.13765925793810316,11.61974815145455,0.022905075976603406,0.03622221516924995,0.0,-0.4965586170422866,0.2704232851659618,2.675121398187497,-0.00156471091599273,-0.07432069277382707,0.0,447.88574850815115,448.0824576239618,446.67981191588626,448.3755016621677
1.3200000000000007,-0.27623193766953863,0.1542583911973525,11.778922391742908,0.023279153531314378,0.034633690296468345,0.0,-0.5161816446510273,0.2829198514182992,2.6307938200776997,-0.010353820423321712,-0.05692200114649455,0.0,395.8965315771315,397.49000781298196,395.969650159041,395.160344468661
1.3800000000000008,-0.30783969606942135,0.1716556776696008,11.936590783402647,0.028988940175987743,0.04137738192833851,0.0,-0.538024718488981,0.2974591831659732,2.624785885337129,0.016035378318532904,-0.0930583955480391,0.0,411.4247937902631,408.2086322593706,407.39325411100816,409.7460476233723
1.4400000000000008,-0.34080307877281074,0.189988570181013,12.093103873504267,0.030223342062175362,0.035870169742430846,0.0,-0.5603142030003571,0.31373663561867554,2.5924085759112274,0.020676010029780527,-0.09751421690166957,0.0,401.1113061070921,400.69778883714224,399.147993758084,399.57124943074393
1.5000000000000009,-0.37529269253013364,0.20956680706845263,12.255737813416099,0.03212744255055977,0.030020910544113377,0.0,-0.5886130067646521,0.33907667627866667,2.8281852037908095,0.02847953339644577,-0.09743704768463729,0.0,483.4532187159128,483.45173494449034,485.2812078661304,485.8666011141529
1.560000000000001,-0.41134074951710875,0.230715285953352,12.43255211740113,0.034421264749004976,0.024685018092985622,0.0,-0.6123369107363537,0.3661236591259737,3.065028049262642,0.03574380971904079,-0.10655482760644971,0.0,486.247254810172,485.5559477443244,485.6452364207831,486.19003447084475
1.620000000000001,-0.4485982900787351,0.2534162470079349,12.619608436495215,0.03980787107121486,0.022777700193319816,0.0,-0.6293603675290906,0.39109865853174225,3.1698779142431106,0.054304097839559896,-0.08452276985492432,0.0,446.33924440532513,448.1253285324415,447.3970928611115,448.90669542050057
1.680000000000001,-0.4868389510606968,0.27776140489139123,12.813463253636632,0.04852397189122826,0.01776741172411267,0.0,-0.6447981651001913,0.4212843687840019,3.2915755700863643,0.07872370816443387,-0.08276177636322986,0.0,454.380935360021,454.5165023041495,451.70193480042593,453.6697584872271
1.740000000000001,-0.5259776011149557,0.3042292345712258,13.017401395699995,0.05358402138408902,0.019094246437298068,0.0,-0.6600056981495515,0.4615535260482343,3.5056800465345965,0.07105514166065763,-0.11146773846793567,0.0,483.40140598657604,481.2268374608151,481.88165026800635,481.30569726455275
1.8000000000000012,-0.5659799625804312,0.33309791942127304,13.231737201424112,0.05783795219106125,0.012412214737045346,0.0,-0.672695542880119,0.5011685163429136,3.638420531796786,0.06929284274352779,-0.1141400783397592,0.0,459.72384563472525,459.50128559964304,458.73840710670385,458.60206931343504
1.8600000000000012,-0.6065534343984263,0.36419154669824694,13.44988761533555,0.06198393575583694,0.005557839017121147,0.0,-0.6791702244427595,0.5356442252142479,3.633265069473295,0.06831729890100656,-0.1161924548101198,0.0,416.01497442949625,415.8224537753061,416.09167383120257,416.0102118841529
1.9200000000000013,-0.647411044528807,0.39762296137391984,13.67081037553249,0.06682546955346247,6.282268846955014,0.0,-0.6820905641087993,0.579216999806186,3.7304846459790757,0.05760163952730661,-0.1095758077009548,0.0,448.8569081904057,449.3821617228387,449.51783345767234,448.6516474498367
1.9800000000000013,-0.688311021583295,0.4339141905821707,13.89976210148388,0.07094360248849352,6.276795828530027,0.0,-0.6806211859944411,0.6309228784282723,3.90063630820917,0.04740772867013619,-0.0992168509692832,0.0,471.90074951864295,472.6906006691231,472.0577916710016,471.2722511434919
2.0400000000000014,-0.729038772368579,0.4732344726144749,14.136662465065703,0.0741514042450433,6.277699485740758,0.0,-0.6770353475532273,0.6800433254937525,3.9956740923726723,0.052918728716298095,-0.07170781511558291,0.0,449.26070956762385,451.4791203797254,450.2390295955182,450.68618160113317
2.1000000000000014,-0.7695576605887611,0.5155816683522553,14.379279080595554,0.08041708977363982,6.27480125797519,0.0,-0.6733189160988837,0.7321558178490061,4.091141099914013,0.0324231911508953,-0.08594477286268885,0.0,452.350901489137,451.1983535524223,451.741282393247,450.08669102199724
2.1600000000000015,-0.8097428534403721,0.561559708524143,14.632390191844785,0.08412281153209555,6.270322706262823,0.0,-0.665630509352964,0.8008082735205613,4.3449093154672305,0.04580656416875391,-0.0780448808919613,0.0,498.0391386158223,498.6118005013864,498.92067788276796,499.8973917517096
2.2200000000000015,-0.849416083752305,0.6114461791952708,14.89639671033236,0.10313274824386376,6.266289555584347,0.0,-0.6564117276283384,0.8640512993100542,4.45465449755266,0.00041563730330796203,-0.08815528103126953,0.0,459.3737093887186,458.56606975904157,460.32847409850683,456.72257689877955
2.2800000000000016,-0.8884818286616786,0.6653946104279864,15.166372176155697,0.10438437448365523,6.267201870838996,0.0,-0.6459034439125266,0.9343198184567443,4.5441288821928705,-0.012976216510866678,-0.11666225671743077,0.0,454.7973544007009,452.50006079844366,454.35069286694085,453.2757043538257
2.3400000000000016,-0.9269051766087936,0.7236841843302826,15.442607321159748,0.1073941826887026,6.264921277594958,0.0,-0.6346203810442357,1.0089420448846407,4.663159755968256,-0.03553151667841096,-0.09403569470324566,0.0,462.4294040619175,464.1985339063299,464.8338904835529,463.06278230851564
2.4000000000000017,-0.9645365655621512,0.7868441269361938,15.729235839128322,0.10578426254721585,6.261428481174573,0.0,-0.6193379879698814,1.096086243454105,4.890166000905272,-0.04473651966901346,-0.07913150744843245,0.0,496.70818900008794,497.79441247242175,495.77511526551797,495.0976886606871
2.4600000000000017,-1.001303600097051,0.8545473291635672,16.023395556262745,0.10529118157792361,6.258122242635984,0.0,-0.6059210301885932,1.1605993500638132,4.91503359007801,-0.029677155543076938,-0.06712442167463095,0.0,437.2648371584792,438.25957100768824,436.2844208318225,437.5393021656043
